Not Known,DBTEL 8038C
Not Known,SL900A
Not Known,YC288
Not Known,MC5574CN
Not Known,C1-00
Not Known,DESAY M557
Not Known,GFIVE Q5i
Not Known,OT-E225
Not Known,DESAY M555
Not Known,OT-S823
Not Known,Hyundai M3057
Not Known,"EB-4009, FOMA P904i"
Not Known,"KMP7L1H1-1C, FOMA N703imyu"
Not Known,Compal TG7
Not Known,TINNO E850
Not Known,COSHIP T188
Not Known,CL2377
Not Known,GFIVE M5330
Not Known,W5220C
Not Known,S3000
Not Known,Ajanta QUARTZ A3000
Not Known,MCT-V3.0
Not Known,"EB-4011, FOMA P704iG"
Not Known,HRDA E77L/E88L
Not Known,HRDA X6A/X6B/X3A/X3B
Not Known,Blue Star HT78
Not Known,Mobile engine
Not Known,COSUN 2890
Not Known,EY A578
Not Known,T958
Not Known,"8705g, 8705 (BT off by SW)"
Not Known,MMDT-200
Not Known,"gright 6700, L600, M1, E72"
Not Known,TCU-100 Fixed Cellular Unit
Not Known,"FMP31-MARBLE, FOMA F904i"
Not Known,UNISTAR U99
Not Known,EL71
Not Known,SGH-U908E
Not Known,A669
Not Known,M30i
Not Known,H-A55W
Not Known,UNISTAR U618
Not Known,SGH-F250L
Not Known,SoftBank 705N
Not Known,myC-1
Not Known,T758
Not Known,XG-2L
Not Known,Hyundai M309
Not Known,Z530i/Z530c
Not Known,myPhone 6650
Not Known,myPhone 3350
Not Known,"Digital storage M600, M88, A8, T3038"
Not Known,DESAY M556
Not Known,SGH-i455
Not Known,L600v
Not Known,C8188
Not Known,CL55
Not Known,OT-E805
Not Known,FOMA P902iS
Not Known,GFIVE M8
Not Known,TM1
Not Known,ZTE-G R970
Not Known,Hyundai M312
Not Known,S2000
Not Known,T658
Not Known,EY U1038
Not Known,TU500
Not Known,SRD-200
Not Known,M880
Not Known,A6566
Not Known,"KMP7L1H1-1B, FOMA N703iD"
Not Known,S88
Not Known,GiONEE: D18
Not Known,SGH-A737N
Not Known,V88i
Not Known,GNOV1A
Not Known,C8001
Not Known,GFIVE 750
Not Known,Siemens AP75a
Not Known,921SC
Not Known,SGH-Z420
Not Known,C8000
Not Known,ZTE-U X876
Not Known,XG966
Not Known,FKSVTI
Not Known,Z100
Not Known,M16A
Not Known,PALMAX TG5A
Not Known,TS705-G
Not Known,GFIVE TV80
Not Known,CE83
Not Known,NKSVTX
Not Known,Skyworth Q118
Not Known,TN95
Not Known,GF210
Not Known,E2296
Not Known,USB 311
Not Known,P1A
Not Known,Morsion V700
Not Known,HT622
Not Known,V300GC
Not Known,Beeline A100
Not Known,HT617
Not Known,L-01C
Not Known,CECT C50
Not Known,GSM 900/1800/1900 Mobile Phone
Not Known,ACELL
Not Known,P1B
Not Known,MDC833UP
Not Known,FETON FG-610
Not Known,HT621
Not Known,Compass 889
Not Known,GFIVE Q3i
Not Known,MDC835UP
Not Known,FETON FG-510
Not Known,T89
Not Known,NG MOBILE NG980
Not Known,E2210H
Not Known,B110
Not Known,MU203
Not Known,Y700
Not Known,FOMA D902iS
Not Known,GX-230C
Not Known,RITZ E66
Not Known,HERA110
Not Known,KN K810
Not Known,GCSVTI
Not Known,HUAWEI G6300S
Not Known,A1182
Not Known,my600X
Not Known,TINNO E123
Not Known,"myX3-2, myX3.2, myX3 II, miX3-2"
Not Known,ET-MU1
Not Known,my600V
Not Known,GFIVE G760
Not Known,E2169
Not Known,TINNO E930
Not Known,Hyundai M301
Not Known,HUAWEI U1305
Not Known,GFIVE 770
Not Known,NG MOBILE NG990
Not Known,Keben 580
Not Known,LIN6188
Not Known,FOMA UM01-F
Not Known,Matsunichi MG800
Not Known,CB-W08
Not Known,CO230
Not Known,GFIVE 525
Not Known,TS705
Not Known,FX903C
Not Known,Hyundai U201
Not Known,GISVTI
Not Known,S90
Not Known,GFIVE G730
Not Known,W950
Not Known,KG270/KG275/MG160b
Not Known,GKSVTI
Not Known,Hyundai U202
Not Known,"XN-DTBT10, FOMA SH903iTV"
Not Known,GC11
Not Known,Newgen N611
Not Known,W958c
Not Known,DX8
Not Known,GiONEE: A286
Not Known,"G-TIDE  G15, G88"
Not Known,DESAY KP610
Not Known,GTS 5233W
Not Known,AOLE618
Not Known,B408
Not Known,GTS 3653W
Not Known,AOLE628
Not Known,Enjoy V9
Not Known,MCG-W160
Not Known,XFONE GOLD
Not Known,MCG-W200
Not Known,AL26
Not Known,Nokia 6230
Not Known,"AG-TEL,AG-DORBY"
Not Known,M330T
Not Known,9@9e
Not Known,"AG-TEL,AG-6"
Not Known,SGH-i900I
Not Known,GTS 5212
Not Known,E1110C
Not Known,E66-2
Not Known,HSY878
Not Known,"G-TIDE G12, G50"
Not Known,SGH-C450
Not Known,COSUN 6656
Not Known,ACE U90
Not Known,SGH-C140
Not Known,COSUN 6658
Not Known,"NASAKI B1, B2, G6, G9"
Not Known,SGH-E215L
Not Known,Nokia 5610 XpressMusic
Not Known,i-mobile 312
Not Known,GT-S7350H
Not Known,DV007
Not Known,DESAY KP690
Not Known,KONKA Z99
Not Known,SL91
Not Known,NAM-1
Not Known,"MYPHONE M30,M33,M34,M45"
Not Known,A8200
Not Known,E71-2
Not Known,S586
Not Known,SED AT8180
Not Known,"MYPHONE M18,M25,M28,M3"
Not Known,HX002IN
Not Known,S585
Not Known,SED AT6680
Not Known,"Myphone DIAMOND,M10,M15,M16"
Not Known,ROYAL XFONE
Not Known,6220c
Not Known,B880
Not Known,TELSDA E8
Not Known,"Myphone M91, M97, Sweet, M7"
Not Known,S611
Not Known,E71-3
Not Known,Nokia 6820b
Not Known,"AG-TEL,AG-202"
Not Known,A6360
Not Known,KG238
Not Known,Nokia 6810
Not Known,"MYPHONE MAGIC,MX1,MX5,MX7"
Not Known,Philips X650
Not Known,AT100
Not Known,"MYPHONE M72ULTRA,M80,M98,M99"
Not Known,VCALL V518
Not Known,S686
Not Known,"MYPHONE M58,M59,M63,M66"
Not Known,CHERR 8900
Not Known,S685
Not Known,"MYPHONE M47,M47ULTRA,M48,M50"
Not Known,nuvifone
Not Known,HX001IN
Not Known,ALCATEL OT-806D
Not Known,GT M316
Not Known,GT-P1000
Not Known,Novo N1090
Not Known,SGH-i617
Not Known,GT M8
Not Known,SANVA 7100
Not Known,KEJIAN K1688
Not Known,Coral 255
Not Known,SANVA 8228
Not Known,SGH-J610
Not Known,KEJIAN K1200
Not Known,"SOL BOLD, BOLD TV"
Not Known,SANVA V9
Not Known,Atom V
Not Known,DS903
Not Known,"bestel m1, m2, m3, m5, m6"
Not Known,ZTE-G X960
Not Known,SKYCALL N801
Not Known,modu
Not Known,P320
Not Known,Blue Star GS998
Not Known,ALCATEL OT-505K
Not Known,WENTTO DG370
Not Known,CF76
Not Known,W595
Not Known,WENTTO DG870
Not Known,GF970
Not Known,E1752Cu
Not Known,Novo N1220
Not Known,SGH-i455L
Not Known,GF950
Not Known,SKYCALL N601
Not Known,NOVO N1200
Not Known,GF500
Not Known,SANVA 5320
Not Known,E230
Not Known,BFB T2
Not Known,7500
Not Known,811T
Not Known,Nokia 610
Not Known,SAPP500
Not Known,810T
Not Known,M52i
Not Known,"Brand Name: NECOLA    Model No. NX260, NX270, NX280"
Not Known,MB-D650
Not Known,Nokia N70-5
Not Known,CL128
Not Known,MF102S
Not Known,MB-850
Not Known,N95-4
Not Known,ZTE-G X991
Not Known,E66-3
Not Known,"ANOKING 2700C, C3, 9550, E77i"
Not Known,E303
Not Known,HUAYU B608 GSMDIGITAL MOBILEPHONE
Not Known,SANVA 5330
Not Known,CK8288
Not Known,DS602
Not Known,"JOSH JS-26, JS-86, JS-38, JS-6"
Not Known,NLJ818
Not Known,CK8188
Not Known,ZESTA Z71/Z100/C101/Z200/Z300/Z400
Not Known,NLJ816
Not Known,CK111
Not Known,U830
Not Known,Top-1 XS039/XS041/XS049/XS051
Not Known,NLJ916
Not Known,Top-1 023/037/043/045
Not Known,NLJ918
Not Known,L880
Not Known,SGH-I760
Not Known,B868
Not Known,IBH Embedded Modem
Not Known,Lemon IQ303
Not Known,Hyundai Dolphin
Not Known,KONKA E260
Not Known,SoftBank 706N
Not Known,"MT-301, MT-302"
Not Known,S9000
Not Known,GT1000
Not Known,"MT-1WM06,FOMA D903i"
Not Known,Panasonic P341i
Not Known,LG-KU2200
Not Known,Hyundai FOX E81
Not Known,D01NE
Not Known,"Panasonic X88, Panasonic X11"
Not Known,Hyundai M300
Not Known,FOMA F903iBSC
Not Known,CECT A706
Not Known,"KMP7L1H1-1A, KMP7L1H1-2A, KMP7L1H1-3A, FOMA N903i"
Not Known,SMRF
Not Known,MX-V30
Not Known,Lemon iQ505
Not Known,XFONE ROYAL
Not Known,Dual band gsm mobile phone A100
Not Known,G118
Not Known,"G-TEN G6,G5530,G71,G71i,G3650"
Not Known,xfone GLOD
Not Known,GT100
Not Known,"FMP34-RYOMA, FOMA F883iES"
Not Known,XG-5W
Not Known,"G-TEN G1,G2,G3,G4,G5"
Not Known,GiONEE: S608
Not Known,X9158
Not Known,810P
Not Known,XG-2RV
Not Known,BBTC 6208C
Not Known,TINNO NX-G381
Not Known,S7000
Not Known,W81
Not Known,Hyundai B602
Not Known,SGH-F400
Not Known,FMP32-CELLO
Not Known,LEGEND G901
Not Known,COSHIP T66
Not Known,S5000
Not Known,"FMP24-AUDREY, FOMA F882iES"
Not Known,Eastcom EG868
Not Known,"AU3, A68, X3, AU2, A69, X1, A66, AQ4"
Not Known,Hyundai M309D
Not Known,SGH-M610
Not Known,"MT-1WM06B, FOMA D904i"
Not Known,Royaltek QW-100
Not Known,Hyundai M301D
Not Known,WENTTO DG900
Not Known,T630-Tiger
Not Known,"XN-DVBT40, FOMA SH903i"
Not Known,Bird D718
Not Known,D01NX
Not Known,EG770
Not Known,F53
Not Known,Hyundai B608
Not Known,RW898
Not Known,"XN-DVBT04, FOMA SH704i"
Not Known,multiGuard Light
Not Known,B87
Not Known,S6000
Not Known,E8300
Not Known,"KMP7L1K1-1A, FOMA N904i"
Not Known,Mobix DCU (Data Concentrator Unit)
Not Known,B86
Not Known,Hyundai B603
Not Known,E2522
Not Known,706P
Not Known,soyea V6
Not Known,N73-1
Not Known,A630
Not Known,KEJIAN K608
Not Known,LEPHONE 6233
Not Known,T6T6
Not Known,A626
Not Known,"REVOTECH, RGC-5000"
Not Known,CUBA C101
Not Known,M360
Not Known,6210s-1
Not Known,A622
Not Known,XG-3RV
Not Known,CUBA C91
Not Known,RS6300
Not Known,A620
Not Known,DBTEL 5688
Not Known,A8300
Not Known,CKT SMS
Not Known,USB308
Not Known,A8100
Not Known,6220c-1
Not Known,B860
Not Known,F388
Not Known,A3300
Not Known,6085h
Not Known,B858
Not Known,SGH-D418
Not Known,A3200
Not Known,B855
Not Known,A3183
Not Known,B851
Not Known,MBO 5130
Not Known,A836
Not Known,A690
Not Known,CUBA C81
Not Known,LENOVO P330
Not Known,CUBA C21
Not Known,EGLTEL306
Not Known,GT B108
Not Known,myC-3b
Not Known,CUBA C11
Not Known,EGLTEL178
Not Known,"1208, 1209"
Not Known,"HP hs2300 HSDPA (Compaq nc6400, 6515b, 6715b, 6510b, 6710b, 6910p, 2510p, 2710p, 8510w, 8510p, Pavil"
Not Known,MX-C110
Not Known,GT-E1105F
Not Known,EGLTEL666
Not Known,MX-A70
Not Known,ROWEL S588
Not Known,Sofi3399
Not Known,ROME400
Not Known,"Brand Name: NECOLA    Model No. NX480Q, NX490, NX480"
Not Known,myC-3s
Not Known,CECT V618
Not Known,TCL-GB25-2
Not Known,CUBA C71
Not Known,"my401X, SG346i"
Not Known,D6200
Not Known,CUBA C61
Not Known,ZOYE E288
Not Known,CUBA C51
Not Known,ZOYE V268
Not Known,"2600c-2, 2600c"
Not Known,GSP100
Not Known,CUBA C41
Not Known,ZOYE V228
Not Known,B308
Not Known,Capitel C8600
Not Known,CUBA C31
Not Known,ODIN295
Not Known,ROWEL S699
Not Known,Capitel C8002
Not Known,JXD-A602
Not Known,N91 8GB
Not Known,Konka A 58
Not Known,T&W WM100/WM300/WU160/WU180
Not Known,M2008
Not Known,V 2000
Not Known,T&W WU2000
Not Known,T33
Not Known,M2010
Not Known,Z6100
Not Known,sins S95
Not Known,HT F767
Not Known,YC390
Not Known,Nokia N91-2
Not Known,CT 3558
Not Known,ZTE-T U722
Not Known,HT768
Not Known,YC501
Not Known,PAGARIA P2890
Not Known,LF152
Not Known,CT 7558
Not Known,S SERIES
Not Known,YC506
Not Known,V 100
Not Known,D91
Not Known,YC505
Not Known,Philips 659
Not Known,Capitel GD200
Not Known,YC503
Not Known,TTM T7/T16
Not Known,SIGMVTEL S88i
Not Known,YC502
Not Known,N91-6
Not Known,CT 6368
Not Known,TTM T2/T3
Not Known,NOKIA N80-1
Not Known,CT8998
Not Known,NONY  S208
Not Known,P609
Not Known,ZTE-G R791
Not Known,CONCORD S99
Not Known,i300
Not Known,KONKA A18
Not Known,ZTE EG990
Not Known,DESAY M189
Not Known,CL2577
Not Known,"ntc007,ntc104,ntc200,ntc860"
Not Known,DESAY M553
Not Known,LG-KH6500
Not Known,CT 1208
Not Known,ALCATEL OT-301
Not Known,CONCORD S88
Not Known,LG-SH650
Not Known,CT 5508
Not Known,CONCORD S100
Not Known,ZTE-G X930
Not Known,HT800
Not Known,YC370
Not Known,1965HSD US
Not Known,GXQ M8
Not Known,MA531
Not Known,"6060, 6060v"
Not Known,Z 3900
Not Known,V6202
Not Known,DIGIPHONE F666
Not Known,ZY6000
Not Known,CT 535S
Not Known,ZTE-U X990
Not Known,CONCORD E87
Not Known,M32G-AMR
Not Known,7360
Not Known,CT 9@9S
Not Known,ALCATEL OT-300
Not Known,Weather Gismo
Not Known,iL6600
Not Known,FN5009
Not Known,Lenovo i880
Not Known,EG832
Not Known,FN6168
Not Known,ZY-H128
Not Known,Discus Dual Mode
Not Known,"KF240c, KF240"
Not Known,EG830
Not Known,"KF300c, KF300"
Not Known,S68
Not Known,Vodafone 136
Not Known,MX200
Not Known,EG758
Not Known,Vodafone 236
Not Known,E2532
Not Known,EG83
Not Known,OT-C820
Not Known,One Touch 835
Not Known,Philips Xenium X703
Not Known,GQ688
Not Known,V339
Not Known,SGH-E700A
Not Known,GQ929
Not Known,i726
Not Known,Hewlett Packard iPAQ
Not Known,GQ989
Not Known,SGH-i607
Not Known,GQ898
Not Known,GT X-2008
Not Known,OT-C825
Not Known,EG835
Not Known,GQ788
Not Known,SO706i
Not Known,UNC-A210
Not Known,S8100
Not Known,SGH-X528
Not Known,PHILIPS S220
Not Known,Z 6110
Not Known,HT-200
Not Known,Mo1
Not Known,KE608
Not Known,SX 5208
Not Known,Philips X830
Not Known,DESAY M635
Not Known,SED Y570
Not Known,CT 8598
Not Known,PB92200
Not Known,G HONGGH-P01
Not Known,M23G
Not Known,NKTEL A200
Not Known,JY6188
Not Known,CT 6508
Not Known,MA530
Not Known,DREA200
Not Known,EG757
Not Known,E1310B
Not Known,S6666
Not Known,SGH-C406L
Not Known,E2533
Not Known,EG755
Not Known,SPH-W8400
Not Known,E2155
Not Known,my401Z NBBSE
Not Known,SGH-N628E
Not Known,HG-M260
Not Known,E2115
Not Known,myC5-3 NBBSE
Not Known,V 3000
Not Known,DREA210
Not Known,KG118
Not Known,SGH-T669B
Not Known,SGH-L708
Not Known,B322
Not Known,KM 188
Not Known,GS909
Not Known,KONKA C929
Not Known,GS908
Not Known,SCH-W539
Not Known,Sangfei: SED V618
Not Known,Bossh
Not Known,SGH-A711
Not Known,A2190
Not Known,Bird S1160
Not Known,Bossh D-97
Not Known,GS907
Not Known,SGH-W539
Not Known,DW 860
Not Known,JXD Mobile S-10
Not Known,GS906
Not Known,SED Y580
Not Known,W610i/c
Not Known,XG-3US
Not Known,"ChangJiang,THL,HJY A388"
Not Known,LT U699
Not Known,B321
Not Known,6103
Not Known,DBTEL J2
Not Known,AKTEL A-400
Not Known,DBTEL 7169C
Not Known,Q169
Not Known,NOKIA 2610
Not Known,Funny V10
Not Known,TG1906
Not Known,2600
Not Known,KM65
Not Known,"GB270, GB271, GB272"
Not Known,A265
Not Known,HTW D1200
Not Known,T988
Not Known,JXD MOBILR J-199
Not Known,JXD MOBILE J-10
Not Known,D665
Not Known,AUX M780
Not Known,SGH-I700
Not Known,X5-01
Not Known,SIMOCO SM244
Not Known,D663
Not Known,KG120/MG120b
Not Known,AEM4100 Data Collection Unit (DCU)
Not Known,Pagaria P2160
Not Known,MOD110d
Not Known,Pagaria P2189
Not Known,COSUN 8858
Not Known,Pagaria P45
Not Known,M58
Not Known,Sunsky S50
Not Known,SGH-P705
Not Known,AUX M786
Not Known,GS905
Not Known,OT-T608
Not Known,T-308
Not Known,X5-01.2
Not Known,Bleu 575zi
Not Known,GS903
Not Known,Bleu 575z
Not Known,D669
Not Known,GC86
Not Known,Panda EL 908
Not Known,C5-00.1
Not Known,S 008
Not Known,Dm781
Not Known,RT-3000
Not Known,JXD Mobile J-11
Not Known,D666
Not Known,L18
Not Known,LG-SH220
Not Known,V39
Not Known,GNINE U888
Not Known,E1360M
Not Known,SL500i
Not Known,NOKIA 1110i
Not Known,MUT4-4411B12
Not Known,XEUSS XE-3  Hermes
Not Known,T360
Not Known,NOKIA 6233
Not Known,"TETHIN W995-TV, N95-TV, N3, N8"
Not Known,XEUSS XE-5 PERSEO
Not Known,"TETHIN U10, E71TV, E71I, 5700"
Not Known,XEUSS XE-9 APOLO
Not Known,T356
Not Known,L-03A
Not Known,Concord Mobile 5900
Not Known,GT-M6710
Not Known,SGH-B270i
Not Known,CT 7598
Not Known,GT-C5010
Not Known,GT-S5230C
Not Known,LG-KH2200
Not Known,Nokia N70-1
Not Known,SGH-T249
Not Known,Skyworth M868
Not Known,Nokia 6270
Not Known,CT 8558
Not Known,blackcherry BL9000
Not Known,S8300
Not Known,CT 5358
Not Known,WM21
Not Known,SGH-M150
Not Known,SGH-M150N
Not Known,SGH-N620E
Not Known,Q166
Not Known,GPRS / P900
Not Known,ZTC SP60
Not Known,T68
Not Known,B325
Not Known,TG800
Not Known,GFIVE 535
Not Known,HL-X5606
Not Known,B323
Not Known,S6682
Not Known,GFIVE N92
Not Known,cexco Q-737
Not Known,K550i
Not Known,5200b
Not Known,S6683
Not Known,GFIVE N91
Not Known,COMOO K708
Not Known,Q189
Not Known,5300b
Not Known,GFIVE U900
Not Known,K850
Not Known,VCALL  V168
Not Known,H333
Not Known,NOKIA 3230
Not Known,A810
Not Known,OPPO A105K
Not Known,H332
Not Known,NOKIA 1600
Not Known,"NASAKI MINI 72, M73, M71, G303"
Not Known,AKTEL A-500
Not Known,H331
Not Known,Nokia 6300
Not Known,AKTEL A-300
Not Known,B328
Not Known,N511
Not Known,B326
Not Known,6133b
Not Known,GF32
Not Known,i758
Not Known,Imden E77
Not Known,AUX M666
Not Known,MCC4-141A12
Not Known,AMB A10 / A30 / A50 /A70 /A100
Not Known,G300
Not Known,Mobile IMO  G531
Not Known,SGH-B120
Not Known,SGH-i907
Not Known,GT-S3060
Not Known,U1860
Not Known,ATHB3A
Not Known,Juno
Not Known,"Nortel Q5, Q6, Q7, Q8"
Not Known,Blue Star H60
Not Known,CL8500
Not Known,SG5610
Not Known,Dolia G3
Not Known,LG KG200
Not Known,ZEN M11
Not Known,UNC-F2210
Not Known,TDC
Not Known,AUX M870
Not Known,E2210L
Not Known,PD29100
Not Known,KONKA G202
Not Known,E6869
Not Known,G500
Not Known,AL1
Not Known,D116
Not Known,HUAWEI U3300
Not Known,Concord E91
Not Known,G502
Not Known,"ANOKING L800, L900, L2000, S118"
Not Known,S71
Not Known,Coral 100
Not Known,E169
Not Known,myC5-3 ORANGE SIGNATURE
Not Known,"ANOKING E77, E39, 3310, 9000"
Not Known,T-mobile  Siemens T60
Not Known,Z610i
Not Known,SCH-W609
Not Known,D99
Not Known,MOV001
Not Known,CBT-P900
Not Known,Q150E
Not Known,FORTUNE F32i
Not Known,V820
Not Known,SGH-E390
Not Known,P9
Not Known,C5212
Not Known,"CSR Denmark, demonstration board"
Not Known,DST800
Not Known,"MTS, INFO-MTS, Mobiltrust"
Not Known,CBT-P888
Not Known,"ANOKING L300, L400, L700-T, W920"
Not Known,LG KG300
Not Known,G33
Not Known,AirCard 875
Not Known,EL550
Not Known,SGH-i900
Not Known,SG 321i
Not Known,GT-M7600L
Not Known,GFIVE D99
Not Known,ZEN X44
Not Known,ZTE-T U119
Not Known,Flying-heat
Not Known,U310
Not Known,Type: SND550  Model Name: M550
Not Known,DOLIA G1
Not Known,ZEN X33
Not Known,GFIVE M5230
Not Known,TCL M908
Not Known,e530
Not Known,SGH-F480I
Not Known,OWASYS 112X Family: OWASYS 112C
Not Known,GSM Starter kit
Not Known,K-Touch B2030
Not Known,POCO
Not Known,"Dualcom, Oasis"
Not Known,GFIVE S8
Not Known,E78
Not Known,SGH-B510
Not Known,Blue Star HT51
Not Known,TDG-7060
Not Known,"WG-Ginny, General Mobile DST3G COOL"
Not Known,ZT2626
Not Known,NiN520
Not Known,ZINC II
Not Known,GT-C5110
Not Known,Imden E67
Not Known,ZEN M33
Not Known,B&M M28
Not Known,SGH-L200
Not Known,K-Touch B2033
Not Known,ZEN M22
Not Known,P790
Not Known,AUX M900
Not Known,"GSM/GPRS 900/1800 Class 1- ITI Module (Socket modem format), I7910"
Not Known,CL8310
Not Known,ZEN X11
Not Known,SGH-T479B
Not Known,"EB-4041, P-03C"
Not Known,ZEN X22
Not Known,OSCAR MDMK1 DATA MODEM
Not Known,Dmobo i-NUX D1
Not Known,HS-G5511
Not Known,EV-W270
Not Known,SGH-D836
Not Known,GT-M7600B
Not Known,VK310
Not Known,ZTE-U E850
Not Known,Arima 2206
Not Known,EV-W370
Not Known,GT-M7600
Not Known,myC5-3i
Not Known,"ANOKING E69i, E79, E89i, E99i"
Not Known,Amoi DA6
Not Known,"ANOKING F1, F2, F3, F5"
Not Known,E792
Not Known,HTW F9
Not Known,T918
Not Known,X3318
Not Known,SGH-F500
Not Known,HT6908
Not Known,CA6
Not Known,CoolPAD 728G2
Not Known,COSUN 2133
Not Known,LS33
Not Known,T358
Not Known,GB 202
Not Known,GiONEE: U3
Not Known,SGH-T519
Not Known,UNC-D200
Not Known,JE016
Not Known,X1008
Not Known,M3288
Not Known,sigireg
Not Known,KINKO KHC-618
Not Known,GT-Y3300X
Not Known,SGH-T401G
Not Known,M3188
Not Known,X558
Not Known,GT-S5233T
Not Known,WX295i
Not Known,HTW U8
Not Known,CECT838
Not Known,6612
Not Known,CECT 737
Not Known,HTW F8D
Not Known,TELSDA GE618
Not Known,EYE-02
Not Known,Gmode S100
Not Known,XG722
Not Known,X999
Not Known,GX300
Not Known,LC C6
Not Known,i-GO 600
Not Known,Blue Star JL68
Not Known,GB210
Not Known,CB198
Not Known,S2116
Not Known,MB2300-U
Not Known,CECT V800A
Not Known,GiONEE: Y08
Not Known,"ANOKING C1, C2, M5, M6"
Not Known,OT-E220
Not Known,G7120
Not Known,Morsion V1000
Not Known,"FPT, F-mobile B310"
Not Known,MF626
Not Known,SGH-P700
Not Known,CoolPAD  728B
Not Known,E160G
Not Known,"ANOKING A1, A2, A3, A5"
Not Known,MMDT MM1-100
Not Known,GQ928
Not Known,BLAC130
Not Known,e313
Not Known,JMS110
Not Known,GT-S5050C
Not Known,GiONEE: L700
Not Known,f502
Not Known,3G9WT8790
Not Known,LS39
Not Known,S3500
Not Known,i 800 (KTC Telecom Co Ltd)
Not Known,MAXIMUS M20
Not Known,ZTE F188
Not Known,841N
Not Known,GT i68
Not Known,"FPT, F-mobile B320"
Not Known,MB2300-E
Not Known,GW370b
Not Known,T919i
Not Known,SGH-F600
Not Known,GT i1268
Not Known,705SC
Not Known,G7070
Not Known,CB-M10
Not Known,A88
Not Known,D-Link DWM-152
Not Known,HITACHI HTG-960
Not Known,k800i
Not Known,LC891
Not Known,V830
Not Known,SG341i
Not Known,Virtue V55
Not Known,LC893
Not Known,GT-C3060R
Not Known,HITACHI HTG-628
Not Known,GEE PEE 2180
Not Known,S950
Not Known,CTV-41
Not Known,Chai
Not Known,Hi002B
Not Known,S6811
Not Known,KM380T
Not Known,VK700
Not Known,HT908
Not Known,S312
Not Known,Virtue V45
Not Known,"KF390, KF390Q"
Not Known,TG LX188
Not Known,A35
Not Known,GX0205
Not Known,Master S-88
Not Known,GT MD876
Not Known,LG-KH2800
Not Known,my101X E1 SC
Not Known,Vodafone 730
Not Known,ULYCOM V100
Not Known,GT G5300
Not Known,GXQ D638
Not Known,X8809
Not Known,MH505UP
Not Known,NG MOBILE NG444
Not Known,Master S-86
Not Known,EM560
Not Known,C6006
Not Known,X8808
Not Known,Master S-96
Not Known,G700S
Not Known,GC23-1
Not Known,Vodafone 830
Not Known,HITACHI HTG-962
Not Known,HUAWEI U1307
Not Known,Q508
Not Known,Hi002A
Not Known,Virtue V50
Not Known,Ucineo
Not Known,GC12-1
Not Known,ZTE-G R231
Not Known,ULYCOM i100
Not Known,M315
Not Known,ORPAT P-58
Not Known,MERZAY M44
Not Known,KT610
Not Known,HERB1A
Not Known,SGH-Z105M
Not Known,A96
Not Known,SCH-W610
Not Known,B286
Not Known,KOVS100
Not Known,P90
Not Known,CoolPAD 289
Not Known,Dicam T905
Not Known,GT M208
Not Known,REYSOL G18
Not Known,GT-S5603
Not Known,DN7000B
Not Known,GB200
Not Known,COSUN 8366
Not Known,A8978
Not Known,S961
Not Known,COSUN 8266
Not Known,SGH-D988
Not Known,GB02-9
Not Known,ZK168
Not Known,C903a
Not Known,GK738
Not Known,A86
Not Known,5.60E+23
Not Known,EH501HS 7.2
Not Known,ZTEA80
Not Known,MERZAY MT666/NG666/M66/D66/ST100/ S61 /6600s
Not Known,GB258
Not Known,C903
Not Known,AK12
Not Known,Xplore M28
Not Known,EH501HS 3.6
Not Known,S960 / CU710
Not Known,CEC 696
Not Known,B160
Not Known,S955
Not Known,A8998
Not Known,RG001
Not Known,V825
Not Known,GT-M3310
Not Known,"Virtue V30, V45, V50, V55"
Not Known,BenQ S680C / BenQ S688C / BenQ JoyX S680C / BenQ JoyX S688C / CECT S680C / CECT S688C / CECT BenQ S6
Not Known,MW503HS
Not Known,S952
Not Known,SGH-X460
Not Known,HS-N8670
Not Known,RG002
Not Known,Virtue V30
Not Known,V730
Not Known,S951
Not Known,TG LX288
Not Known,K500i
Not Known,CEC OS830
Not Known,TG E6120
Not Known,SGH-G770
Not Known,DN7000T
Not Known,AK13
Not Known,S958
Not Known,F151
Not Known,MyX-5p Telcel
Not Known,SAGEM RT1000
Not Known,HITACHI HTG-626
Not Known,SGH-F408
Not Known,LC888
Not Known,S956
Not Known,MyX-7 Telcel
Not Known,SGH-F406
Not Known,5888
Not Known,Basicom W899
Not Known,T6016
Not Known,S1150
Not Known,S870
Not Known,T6015
Not Known,S590
Not Known,mivvy music
Not Known,T6013
Not Known,Star-net Fixed wireless phone
Not Known,A698
Not Known,T6012
Not Known,SGH-N700
Not Known,SCH-W159
Not Known,T6011
Not Known,CHERR 5600
Not Known,T9060
Not Known,LEXIA LX511
Not Known,"K5, R1000, F1"
Not Known,TOP L168
Not Known,M301
Not Known,S3168
Not Known,SGH-X460C
Not Known,B602
Not Known,T6070
Not Known,DYNERSTY D109
Not Known,C83
Not Known,T6019
Not Known,A-WANG A618
Not Known,SIGMATEL-LXD 7700i
Not Known,T6018
Not Known,TELSDA 508
Not Known,"N7000, K7, F3"
Not Known,U01
Not Known,T6017
Not Known,GPLUS GB012
Not Known,DAVISCOMMS
Not Known,B920
Not Known,ORION 810
Not Known,GiONEE: L18
Not Known,Q983
Not Known,"MQ3-4411A21, V400P"
Not Known,ORION 700
Not Known,elitek M33
Not Known,Q982
Not Known,Noriko S20
Not Known,Q981
Not Known,Primax FF
Not Known,SGH-F250
Not Known,SGH-D910
Not Known,Primax BF
